row_id,microbusiness_density_AR,microbusiness_density_MA,microbusiness_density_ARMA,microbusiness_density_ARIMA,microbusiness_density_Lin,microbusiness_density_Lasso,microbusiness_density_Ridge
18129_2023-05-01,1.6086724266129389,1.6086724266129389,1.6086724266129389,1.6119282,1.6119282,1.6119282,1.6119282
18131_2023-05-01,1.750313915068123,1.6492539084144409,1.6492539084144409,1.798198767411589,1.7686375,1.7686375,1.7686375
18133_2023-05-01,2.9210025681158114,2.9210025681158114,2.9210025681158114,3.0919986,3.0919986,3.0919986,3.0919986
18135_2023-05-01,2.2489095480187955,2.24850645659043,2.24850645659043,2.552545144233363,2.4652505,2.4652505,2.4652505
18137_2023-05-01,15.76973987353783,15.777622809959244,15.777622809959244,15.008711811830214,14.995387,14.995387,14.995387
18139_2023-05-01,1.5367784711843446,1.5372674876944583,1.5372674876944583,1.5351138729072948,1.530494,1.530494,1.530494
18141_2023-05-01,4.470966455169207,4.470966455169207,4.470966455169207,4.7759824,4.7759824,4.7759824,4.7759824
18143_2023-05-01,2.704684140808823,2.4437314633513822,2.4437314633513822,2.704684140808823,2.7729824,2.7729824,2.7729824
18145_2023-05-01,2.1146363777098856,2.114661207103456,2.114661207103456,2.1268257745150634,2.1290829,2.1290829,2.1290829
18147_2023-05-01,2.181853832687345,2.1856895872876554,2.1856895872876554,2.110052945693317,2.1523595,2.1523595,2.1523595
18149_2023-05-01,1.33201366801237,1.33201366801237,1.33201366801237,1.4122202,1.4122202,1.4122202,1.4122202
18151_2023-05-01,3.006827060914842,2.9875102499973254,2.9875102499973254,3.006827060914842,3.0580373,3.0580373,3.0580373
18153_2023-05-01,1.935292796855586,1.935292796855586,1.935292796855586,2.3090799,2.3090799,2.3090799,2.3090799
18155_2023-05-01,1.2876561114866678,1.2609028150538135,1.2609028150538135,1.325789762075704,1.3257341,1.3257341,1.3257341
18157_2023-05-01,3.885959887258988,3.8928037390222,3.8928037390222,4.30770379932705,3.7204037,3.7204037,3.7204037
18159_2023-05-01,2.062308294224684,2.052013917063527,2.052013917063527,2.082301036407384,2.0871599,2.0871599,2.0871599
18161_2023-05-01,1.6290426799641184,1.6311034971335654,1.6311034971335654,1.4498370990878453,1.5586256,1.5586256,1.5586256
18163_2023-05-01,4.888774780070671,4.224889727607796,4.224889727607796,5.190357721221173,4.888967,4.888967,4.888967
18165_2023-05-01,1.943527084685742,1.835204330340347,1.835204330340347,2.070740245666029,2.0160291,2.0160291,2.0160291
18167_2023-05-01,2.9822784663493773,2.7675021080900595,2.7675021080900595,3.013858245099736,3.0135221,3.0135221,3.0135221
18169_2023-05-01,1.9236989845198504,1.924980607586804,1.924980607586804,1.862376834770604,1.898453,1.898453,1.898453
18171_2023-05-01,1.078961418287229,0.9891727224758902,0.9891727224758902,1.1999056208422578,1.1316075,1.1316075,1.1316075
18173_2023-05-01,4.141713007639392,4.141713007639392,4.141713007639392,4.3886886,4.3886886,4.3886886,4.3886886
18175_2023-05-01,2.3883801228064385,2.3892542346544725,2.3892542346544725,2.5924013952619887,2.5391078,2.5391078,2.5391078
18177_2023-05-01,2.6440799865872147,2.6440799865872147,2.6440799865872147,2.8006206,2.8006206,2.8006206,2.8006206
18179_2023-05-01,2.877311573007474,2.877677363275186,2.877677363275186,2.8995483586745205,2.9019234,2.9019234,2.9019234
18181_2023-05-01,3.0051346060583537,3.0049938449753304,3.0049938449753304,2.949200545680443,2.9740379,2.9740379,2.9740379
18183_2023-05-01,2.804630920778782,2.804630920778782,2.804630920778782,2.8898854,2.8898854,2.8898854,2.8898854
19001_2023-05-01,2.3130624957630017,2.468489572934884,2.468489572934884,2.522506869053813,2.1837213,2.1837213,2.1837213
19003_2023-05-01,2.134773603488928,2.2425780985196644,2.2425780985196644,1.9069149075812204,2.0443521,2.0443521,2.0443521
19005_2023-05-01,2.493925027680042,2.4868022090709268,2.4868022090709268,2.432907647444553,2.4671519,2.4671519,2.4671519
19007_2023-05-01,1.8199495739852531,1.8493924796346737,1.8493924796346737,1.7619219030607134,1.7977064,1.7977064,1.7977064
19009_2023-05-01,1.128933889728926,1.1299323575427445,1.1299323575427445,1.7216331710825143,1.4611872,1.4611872,1.4611872
19011_2023-05-01,3.356073097044948,3.452239581884031,3.452239581884031,3.152248807012872,3.252157,3.252157,3.252157
19013_2023-05-01,4.851974578828883,4.851974578828883,4.851974578828883,4.9926877,4.9926877,4.9926877,4.9926877
19015_2023-05-01,2.585544277984501,2.589245714445901,2.589245714445901,2.8300548940888253,2.7611508,2.7611508,2.7611508
19017_2023-05-01,3.131662103739787,3.131662103739787,3.131662103739787,3.0585449,3.0585449,3.0585449,3.0585449
19019_2023-05-01,2.38791773242772,2.391618365058392,2.391618365058392,2.337678706480601,2.3395205,2.3395205,2.3395205
19021_2023-05-01,2.6140940213213724,2.6276173382011905,2.6276173382011905,2.692914086203587,2.5693035,2.5693035,2.5693035
19023_2023-05-01,1.5091434093163287,1.5091434093163287,1.5091434093163287,1.5312027,1.5312027,1.5312027,1.5312027
19025_2023-05-01,1.716732657869216,1.716732657869216,1.716732657869216,1.6583312,1.6583312,1.6583312,1.6583312
19027_2023-05-01,3.8206546796548095,3.8206546796548095,3.8206546796548095,3.6943419,3.6943419,3.6943419,3.6943419
19029_2023-05-01,2.1103863409006016,2.111337707672893,2.111337707672893,2.327979385838617,2.1799171,2.1799171,2.1799171
19031_2023-05-01,2.329782916721571,2.3277380894800648,2.3277380894800648,2.06728327997912,2.1309192,2.1309192,2.1309192
19033_2023-05-01,3.595578159968289,3.3551905861430726,3.3551905861430726,3.641656855541792,3.782953,3.782953,3.782953
19035_2023-05-01,1.0277826204598468,1.0283765376225615,1.0283765376225615,1.038470512691764,1.0064458,1.0064458,1.0064458
19037_2023-05-01,3.462486256960635,3.0241034031704257,3.0241034031704257,3.7148637742449138,3.8156321,3.8156321,3.8156321
19039_2023-05-01,1.5149526302651584,1.5116241928233831,1.5116241928233831,1.7100748570930338,1.6437579,1.6437579,1.6437579
19041_2023-05-01,3.0848686262742264,3.219111268120961,3.219111268120961,2.918414314959682,3.0218244,3.0218244,3.0218244
19043_2023-05-01,2.849610482895021,2.604186051788797,2.604186051788797,2.997238012812573,2.8800926,2.8800926,2.8800926
19045_2023-05-01,2.0232167208114054,2.024437779648037,2.024437779648037,2.0758710108896,2.0664697,2.0664697,2.0664697
19047_2023-05-01,1.2708023727775082,1.26910362123178,1.26910362123178,1.337994622590062,1.3130128,1.3130128,1.3130128
19049_2023-05-01,10.947126449488946,10.947126449488946,10.947126449488946,10.938956,10.938956,10.938956,10.938956
19051_2023-05-01,3.938489913530402,3.5945524008431464,3.5945524008431464,4.199977822354514,4.1752009,4.1752009,4.1752009
19053_2023-05-01,2.847058684901762,2.841185049779251,2.841185049779251,2.3782977185717944,2.4047773,2.4047773,2.4047773
19055_2023-05-01,2.267517020620498,2.267517020620498,2.267517020620498,2.2223926,2.2223926,2.2223926,2.2223926
19057_2023-05-01,2.983705466756781,2.983705466756781,2.983705466756781,3.1805148,3.1805148,3.1805148,3.1805148
19059_2023-05-01,7.105017919424027,7.109259926537924,7.109259926537924,6.841624660032672,6.8511763,6.8511763,6.8511763
19061_2023-05-01,4.519665301815037,4.518823151618613,4.518823151618613,4.235953091113756,4.3237767,4.3237767,4.3237767
19063_2023-05-01,1.958737602524934,1.958737602524934,1.958737602524934,1.8926592,1.8926592,1.8926592,1.8926592
19065_2023-05-01,1.8053857070522057,1.7975805194426842,1.7975805194426842,1.7328404768518704,1.7300589,1.7300589,1.7300589
19067_2023-05-01,2.2544623237011105,2.252095549071147,2.252095549071147,2.24612110174576,2.1935589,2.1935589,2.1935589
19069_2023-05-01,2.390806211347479,2.396252013907142,2.396252013907142,2.310251923027181,2.3471756,2.3471756,2.3471756
19071_2023-05-01,1.5956869048384037,1.5956869048384037,1.5956869048384037,2.3230088,2.3230088,2.3230088,2.3230088
19073_2023-05-01,2.0747978999267467,2.109299993358979,2.109299993358979,1.9851908883315317,2.0317004,2.0317004,2.0317004
19075_2023-05-01,2.390607935200702,2.390002335232379,2.390002335232379,2.596023571128594,2.540489,2.540489,2.540489
19077_2023-05-01,2.052864068051085,2.052864068051085,2.052864068051085,2.2705314,2.2705314,2.2705314,2.2705314
19079_2023-05-01,2.212842904678923,2.212842904678923,2.212842904678923,2.2268434,2.2268434,2.2268434,2.2268434
19081_2023-05-01,1.733516894118743,1.7313430566615675,1.7313430566615675,1.9605728738534616,1.8703836,1.8703836,1.8703836
19083_2023-05-01,2.546791022651691,2.542048193470436,2.542048193470436,2.559312347470773,2.5673747,2.5673747,2.5673747
19085_2023-05-01,2.491218492838235,2.487250464140671,2.487250464140671,2.2100680472747043,2.2645679,2.2645679,2.2645679
19087_2023-05-01,1.8453521559390016,1.8506686947686628,1.8506686947686628,1.9506904935064264,1.938507,1.938507,1.938507
19089_2023-05-01,2.3451518924053194,2.3451518924053194,2.3451518924053194,2.20066600249894,2.200666,2.200666,2.200666
19091_2023-05-01,2.989118289888802,2.981744444047487,2.981744444047487,3.0545539115426026,3.053225,3.053225,3.053225
19093_2023-05-01,2.075801398824522,2.075801398824522,2.075801398824522,2.0937381,2.0937381,2.0937381,2.0937381
19095_2023-05-01,3.1110907415329447,3.1141845643694968,3.1141845643694968,2.993951651125649,3.0032923,3.0032923,3.0032923
19097_2023-05-01,2.7935574831521226,2.7933297053203563,2.7933297053203563,2.864238780423844,2.8410223,2.8410223,2.8410223
19099_2023-05-01,3.9984379953318814,3.9984379953318814,3.9984379953318814,3.3027713,3.3027713,3.3027713,3.3027713
19101_2023-05-01,39.11265022436788,39.11265022436788,39.11265022436788,47.399479,47.399479,47.399479,47.399479
19103_2023-05-01,5.346809341166689,5.451563607310355,5.451563607310355,5.387351062896916,5.3210783,5.3210783,5.3210783
19105_2023-05-01,2.6066775012758407,2.614375303471914,2.614375303471914,2.210277781298911,2.3537407,2.3537407,2.3537407
19107_2023-05-01,1.6164197213904088,1.5841099420118336,1.5841099420118336,1.699693932237651,1.6573176,1.6573176,1.6573176
19109_2023-05-01,1.598855325447541,1.5928284806892457,1.5928284806892457,1.708124751424072,1.6553736,1.6553736,1.6553736
19111_2023-05-01,1.5989892072166207,1.5996296274857036,1.5996296274857036,1.5894792611767934,1.5898072,1.5898072,1.5898072
19113_2023-05-01,7.680030176424838,8.012549856018829,8.012549856018829,7.308028139261291,7.5806851,7.5806851,7.5806851
19115_2023-05-01,1.506933301450859,1.404932673738892,1.404932673738892,1.613042563083298,1.5550655,1.5550655,1.5550655
19117_2023-05-01,1.5833731434317018,1.5833731434317018,1.5833731434317018,1.6656572,1.6656572,1.6656572,1.6656572
19119_2023-05-01,3.211046832450113,3.211046832450113,3.211046832450113,3.730815000440753,3.5419126,3.5419126,3.5419126
19121_2023-05-01,3.817318164380688,3.678115608789204,3.678115608789204,4.008104644879069,3.9296284,3.9296284,3.9296284
19123_2023-05-01,1.7516561842870226,1.7516561842870226,1.7516561842870226,1.9438572,1.9438572,1.9438572,1.9438572
19125_2023-05-01,2.946976102109621,2.947569865464415,2.947569865464415,2.6374694737954743,2.6417019,2.6417019,2.6417019
19127_2023-05-01,2.285771422305098,2.285771422305098,2.285771422305098,2.3104305,2.3104305,2.3104305,2.3104305
19129_2023-05-01,2.801275274553756,2.80134233521846,2.80134233521846,2.7852028199360888,2.7085683,2.7085683,2.7085683
19131_2023-05-01,1.6285883613175922,1.609911344782267,1.609911344782267,1.9825816219174544,1.6930301,1.6930301,1.6930301
19133_2023-05-01,1.3869067232149257,1.3869067232149257,1.3869067232149257,1.4271152,1.4271152,1.4271152,1.4271152
19135_2023-05-01,1.131584982471919,1.1317126929081027,1.1317126929081027,1.1357530122184796,1.1428572,1.1428572,1.1428572
19137_2023-05-01,2.3403287067229366,2.1038762951664665,2.1038762951664665,2.5404003466363347,2.4174681,2.4174681,2.4174681
19139_2023-05-01,3.519064690395026,3.524294643035879,3.524294643035879,3.885970975047095,3.788233,3.788233,3.788233
19141_2023-05-01,2.319522782931548,2.3256636139276665,2.3256636139276665,2.2815192706182383,2.2955797,2.2955797,2.2955797
19143_2023-05-01,1.8452359516207288,1.8569451302451925,1.8569451302451925,1.8452359516207288,1.5641973,1.5641973,1.5641973
19145_2023-05-01,1.49914318887348,1.5026178949363873,1.5026178949363873,1.730845008417472,1.649653,1.649653,1.649653
19147_2023-05-01,1.9785829897659692,1.9785829897659692,1.9785829897659692,1.7607683,1.7607683,1.7607683,1.7607683
19149_2023-05-01,2.981531758666919,2.9126626966246345,2.9126626966246345,3.1339804602023493,3.0705702,3.0705702,3.0705702
19151_2023-05-01,3.623871482743569,3.637270271959261,3.637270271959261,3.068868721850565,3.0775075,3.0775075,3.0775075
19153_2023-05-01,5.6325903436782,5.641320717142986,5.641320717142986,6.1231397030452674,5.9080143,5.9080143,5.9080143
19155_2023-05-01,2.7869723614620474,2.812103348357078,2.812103348357078,2.7323966934134534,2.7495391,2.7495391,2.7495391
19157_2023-05-01,2.884242182815465,3.238887449828283,3.238887449828283,2.605545099989547,2.7426872,2.7426872,2.7426872
19159_2023-05-01,0.9281079625012164,0.9250675891869524,0.9250675891869524,0.8880092424565728,0.8866201,0.8866201,0.8866201
19161_2023-05-01,2.132207400000591,2.1803317399791347,2.1803317399791347,2.211287713289148,2.1862991,2.1862991,2.1862991
19163_2023-05-01,5.068253276610651,5.069544506388815,5.069544506388815,5.183147681934912,5.0411439,5.0411439,5.0411439
19165_2023-05-01,2.885784646604343,2.881821309279144,2.881821309279144,2.811517770968897,2.8190899,2.8190899,2.8190899
19167_2023-05-01,3.620188367947301,3.480445601225058,3.480445601225058,3.7844668869232017,3.6687508,3.6687508,3.6687508
19169_2023-05-01,4.583803996541877,4.586497225999694,4.586497225999694,5.204071709874649,4.7938886,4.7938886,4.7938886
19171_2023-05-01,1.682802538257847,1.6839566155185068,1.6839566155185068,1.7516587913857806,1.7408274,1.7408274,1.7408274
19173_2023-05-01,1.9048249187070967,1.9096888142602293,1.9096888142602293,2.810700147558818,2.4312897,2.4312897,2.4312897
19175_2023-05-01,1.865505671760644,1.9186006826408348,1.9186006826408348,1.8700193945274823,1.8545684,1.8545684,1.8545684
19177_2023-05-01,2.325306687428192,2.325524605088042,2.325524605088042,2.325118062257367,2.0852387,2.0852387,2.0852387
19179_2023-05-01,1.37874830393089,1.380277792898852,1.380277792898852,1.3606405462106144,1.356432,1.356432,1.356432
19181_2023-05-01,4.608310065505806,4.457352418216189,4.457352418216189,4.836891525277214,4.7269979,4.7269979,4.7269979
19183_2023-05-01,3.4619065388864447,3.4619065388864447,3.4619065388864447,3.884546,3.884546,3.884546,3.884546
19185_2023-05-01,2.149249461771833,2.379924789031328,2.379924789031328,1.718638369269459,1.8796992,1.8796992,1.8796992
19187_2023-05-01,2.6967367329373944,2.127322248647056,2.127322248647056,3.193366812922525,2.7654598,2.7654598,2.7654598
19189_2023-05-01,4.56758392660205,3.982735893605383,3.982735893605383,5.100244708312877,4.8822165,4.8822165,4.8822165
19191_2023-05-01,4.768756666671202,4.768756666671202,4.768756666671202,4.986268,4.986268,4.986268,4.986268
19193_2023-05-01,2.772076881893645,2.7733373594846347,2.7733373594846347,2.66877411344476,2.7160168,2.7160168,2.7160168
19195_2023-05-01,2.6598490223477405,2.3603196887074303,2.3603196887074303,2.816053800996701,2.7956624,2.7956624,2.7956624
19197_2023-05-01,1.4126913141799642,1.4142133925085605,1.4142133925085605,1.6339236536379371,1.5638032,1.5638032,1.5638032
20001_2023-05-01,1.2037746441621706,1.2035687132673956,1.2035687132673956,1.258790311515453,1.195753,1.195753,1.195753
20003_2023-05-01,1.7087078210680946,1.6159325556441992,1.6159325556441992,1.8303130142003443,1.7609848,1.7609848,1.7609848
20005_2023-05-01,1.6761786279732596,1.574799145702622,1.574799145702622,1.773986858267104,1.7217797,1.7217797,1.7217797
20007_2023-05-01,2.368925701250826,2.368925701250826,2.368925701250826,2.4881516,2.4881516,2.4881516,2.4881516
20009_2023-05-01,1.971436720939013,2.066365151890305,2.066365151890305,1.9136236164620208,1.9260594,1.9260594,1.9260594
20011_2023-05-01,5.748213356696289,6.284591142251316,6.284591142251316,4.246337323880219,4.8764749,4.8764749,4.8764749
20013_2023-05-01,2.0835869649481915,2.0835869649481915,2.0835869649481915,2.0906413,2.0906413,2.0906413,2.0906413
20015_2023-05-01,4.012772818504584,4.0128358104459165,4.0128358104459165,4.106239021131681,4.115499,4.115499,4.115499
20017_2023-05-01,4.099030306831001,4.099030306831001,4.099030306831001,3.8687561,3.8687561,3.8687561,3.8687561
20019_2023-05-01,3.8334505534633054,3.332611598079454,3.332611598079454,4.320717597189742,4.1185527,4.1185527,4.1185527
20021_2023-05-01,1.62690507511017,1.627935367333485,1.627935367333485,1.943154497167341,1.7558802,1.7558802,1.7558802
20023_2023-05-01,2.534882190515989,2.534882190515989,2.534882190515989,2.6884301,2.6884301,2.6884301,2.6884301
20025_2023-05-01,2.0155217454607715,1.9958791477102529,1.9958791477102529,2.224059224088648,2.0819778,2.0819778,2.0819778
20027_2023-05-01,1.9674853415951576,1.9171416449127705,1.9171416449127705,2.088843257160134,2.0530229,2.0530229,2.0530229
20029_2023-05-01,1.6818064435035969,1.681955430038066,1.681955430038066,1.695634015233536,1.686819,1.686819,1.686819
20031_2023-05-01,2.19707559981329,2.19707559981329,2.19707559981329,2.3295279,2.3295279,2.3295279,2.3295279
20033_2023-05-01,1.572392972854844,1.572392972854844,1.572392972854844,1.3437058,1.3437058,1.3437058,1.3437058
20035_2023-05-01,1.9675032169441289,1.9675032169441289,1.9675032169441289,2.0113442,2.0113442,2.0113442,2.0113442
20037_2023-05-01,2.549460946051962,2.551861562441963,2.551861562441963,2.746128022622868,2.686528,2.686528,2.686528
20039_2023-05-01,0.92154315495869,0.92154315495869,0.92154315495869,1.010101,1.010101,1.010101,1.010101
20041_2023-05-01,1.8487366439846469,1.7745360112777202,1.7745360112777202,1.912207894235894,1.9133726,1.9133726,1.9133726
